Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Unit Price,Total Sales,Profit,Discount,Payment Method,Sales Person
ORD10909,2023-07-20,CUST1102,Kiran Chopra,West,Maharashtra,Electronics,Laptop,2,35219.57,70439.14,13466.93,0.0,Debit Card,Sarah Johnson
ORD10374,2023-07-23,CUST1227,Anjali Bansal,South,Telangana,Home & Kitchen,Mixer Grinder,8,8734.15,69873.2,22748.46,0.0,Debit Card,Emily Davis
ORD10131,2023-07-24,CUST1238,Sunita Iyer,South,Kerala,Sports,Cricket Bat,10,8705.38,87053.8,27810.85,0.0,Cash,Lisa Anderson
ORD10327,2023-07-24,CUST1186,Ganesh Desai,North,Delhi,Sports,Cricket Bat,9,6567.34,41374.24,7004.53,17731.82,UPI,Emily Davis
ORD10735,2023-07-28,CUST1002,Manoj Iyer,West,Rajasthan,Books,Children Book,1,1112.97,1112.97,441.51,0.0,UPI,Lisa Anderson
ORD10035,2023-07-31,CUST1274,Meera Iyer,North,Haryana,Toys,Building Blocks,7,3415.68,19127.81,7621.5,4781.95,Cash,Robert Garcia
ORD10677,2023-07-31,CUST1135,Rajesh Mehta,East,Odisha,Toys,Remote Control Car,5,3650.97,17342.11,3286.98,912.74,Cash,Jennifer Martinez
ORD10858,2023-08-02,CUST1267,Vijay Reddy,East,West Bengal,Toys,Remote Control Car,5,1639.01,6146.29,2338.89,2048.76,UPI,Jennifer Martinez
ORD10176,2023-08-03,CUST1148,Prakash Joshi,South,Karnataka,Home & Kitchen,Mixer Grinder,10,8653.07,86530.7,14442.29,0.0,Credit Card,David Wilson
ORD10360,2023-08-03,CUST1044,Meera Pillai,West,Goa,Sports,Badminton Set,5,8830.82,44154.1,13505.81,0.0,UPI,Emily Davis
ORD10745,2023-08-05,CUST1090,Pooja Menon,South,Tamil Nadu,Electronics,Camera,3,55854.91,167564.73,64021.19,0.0,Cash,Sarah Johnson
ORD10897,2023-08-05,CUST1124,Swati Verma,West,Gujarat,Electronics,Tablet,8,67272.68,484363.3,186693.46,53818.14,Debit Card,Emily Davis
ORD10133,2023-08-07,CUST1007,Amit Bansal,North,Haryana,Books,Business Book,5,1305.44,6200.84,985.05,326.36,UPI,Robert Garcia
ORD10926,2023-08-09,CUST1269,Kavita Mishra,East,Assam,Sports,Dumbbells,1,3601.15,3421.09,1287.49,180.06,UPI,John Smith
ORD10162,2023-08-10,CUST1077,Prakash Bansal,West,Maharashtra,Electronics,Smart Watch,5,78996.3,394981.5,114014.33,0.0,UPI,Lisa Anderson
ORD10189,2023-08-10,CUST1144,Lakshmi Patel,East,West Bengal,Electronics,Smartphone,5,33784.02,168920.1,65033.37,0.0,Cash,David Wilson
ORD10218,2023-08-12,CUST1301,Kavita Reddy,West,Rajasthan,Sports,Running Shoes,8,965.79,6181.06,1303.45,1545.26,Debit Card,Jennifer Martinez
ORD10236,2023-08-12,CUST1214,Rahul Gupta,South,Kerala,Toys,Action Figure,1,2196.43,2196.43,537.97,0.0,UPI,Michael Brown
ORD10920,2023-08-12,CUST1300,Vijay Shah,South,Andhra Pradesh,Home & Kitchen,Cookware Set,4,10226.81,32725.79,5920.86,8181.45,UPI,Emily Davis
ORD10471,2023-08-14,CUST1231,Anjali Iyer,South,Andhra Pradesh,Home & Kitchen,Coffee Maker,5,9525.27,47626.35,16770.03,0.0,Credit Card,Michael Brown
ORD10066,2023-08-15,CUST1067,Prakash Desai,North,Uttar Pradesh,Sports,Football,3,9742.76,29228.28,9096.45,0.0,Credit Card,Sarah Johnson
ORD10368,2023-08-15,CUST1120,Priya Nair,West,Maharashtra,Books,Self-Help Book,3,903.5,2710.5,953.67,0.0,Debit Card,Michael Brown
ORD10477,2023-08-15,CUST1199,Amit Gupta,South,Telangana,Sports,Yoga Mat,10,8393.08,83930.8,16421.89,0.0,Credit Card,Robert Garcia
ORD10276,2023-08-18,CUST1170,Manoj Agarwal,East,Assam,Sports,Football,4,7459.68,29838.72,9638.26,0.0,UPI,Jennifer Martinez
ORD10535,2023-08-19,CUST1091,Neha Nair,North,Delhi,Home & Kitchen,Mixer Grinder,5,9727.09,36476.59,8714.3,12158.86,UPI,Lisa Anderson
ORD10040,2023-08-22,CUST1069,Geeta Chopra,West,Gujarat,Clothing,Shirt,5,3741.23,13094.3,3185.35,5611.85,Debit Card,Lisa Anderson
ORD10091,2023-08-24,CUST1084,Pooja Mishra,West,Goa,Clothing,T-Shirt,1,543.65,489.28,190.48,54.37,Credit Card,Michael Brown
ORD10691,2023-08-24,CUST1167,Manoj Verma,South,Andhra Pradesh,Electronics,Smartphone,3,72759.95,218279.85,33003.04,0.0,UPI,David Wilson
ORD10947,2023-08-24,CUST1297,Sunita Gupta,East,Jharkhand,Books,Children Book,3,364.64,929.83,216.74,164.09,Credit Card,Jennifer Martinez
ORD10350,2023-08-27,CUST1107,Deepika Verma,North,Punjab,Sports,Tennis Racket,3,9860.93,29582.79,5406.04,0.0,Debit Card,Robert Garcia
ORD10428,2023-08-28,CUST1252,Prakash Menon,West,Maharashtra,Books,Biography,8,1026.94,7393.97,2047.84,821.55,Cash,Robert Garcia
ORD10658,2023-08-28,CUST1152,Geeta Sharma,North,Punjab,Sports,Tennis Racket,5,9610.79,43248.55,11598.03,4805.4,Credit Card,Robert Garcia
ORD10769,2023-08-28,CUST1054,Swati Mishra,South,Kerala,Electronics,Headphones,4,11900.0,35700.0,10535.01,11900.0,Cash,Jennifer Martinez
ORD10241,2023-08-30,CUST1196,Kiran Reddy,East,Assam,Sports,Cricket Bat,3,6625.91,13914.41,4603.52,5963.32,Debit Card,Robert Garcia
ORD10542,2023-08-30,CUST1033,Sanjay Desai,West,Gujarat,Sports,Dumbbells,7,4479.34,31355.38,9527.99,0.0,Cash,Robert Garcia
ORD10873,2023-08-30,CUST1130,Rina Desai,South,Tamil Nadu,Clothing,Shoes,2,652.88,979.32,207.25,326.44,UPI,Lisa Anderson
ORD10257,2023-09-01,CUST1199,Rina Patel,East,Bihar,Home & Kitchen,Air Fryer,6,3716.94,17841.31,5025.58,4460.33,Debit Card,Emily Davis
ORD10128,2023-09-03,CUST1245,Ravi Chopra,South,Kerala,Clothing,Shoes,10,4390.48,41709.56,12764.36,2195.24,Debit Card,Lisa Anderson
ORD10277,2023-09-03,CUST1069,Manoj Agarwal,North,Delhi,Sports,Badminton Set,3,5535.55,12454.99,1936.53,4151.66,UPI,Emily Davis
ORD10232,2023-09-06,CUST1147,Meera Pillai,East,Assam,Home & Kitchen,Coffee Maker,8,1976.37,12648.77,3900.9,3162.19,Debit Card,Sarah Johnson
ORD10675,2023-09-06,CUST1289,Mohan Mishra,North,Uttarakhand,Books,Cookbook,6,1458.1,8748.6,3029.65,0.0,UPI,Robert Garcia
ORD10925,2023-09-06,CUST1261,Sneha Kumar,North,Uttarakhand,Electronics,Headphones,1,72027.21,72027.21,24490.2,0.0,Debit Card,Lisa Anderson
ORD10197,2023-09-07,CUST1025,Amit Joshi,West,Madhya Pradesh,Home & Kitchen,Pressure Cooker,3,8572.61,25717.83,8410.37,0.0,UPI,Michael Brown
ORD10408,2023-09-07,CUST1153,Rahul Menon,North,Haryana,Clothing,Jeans,1,1792.44,1433.95,460.74,358.49,Debit Card,Emily Davis
ORD10689,2023-09-07,CUST1025,Anjali Kumar,East,Jharkhand,Clothing,Dress,3,3324.81,8478.27,3314.4,1496.16,Cash,John Smith
ORD10537,2023-09-09,CUST1174,Naveen Patel,South,Telangana,Home & Kitchen,Mixer Grinder,3,8630.86,18124.81,3255.07,7767.77,Debit Card,Jennifer Martinez
ORD10813,2023-09-10,CUST1070,Ravi Reddy,East,Jharkhand,Books,Self-Help Book,2,1199.15,1918.64,580.44,479.66,UPI,Sarah Johnson
ORD10567,2023-09-11,CUST1033,Rekha Menon,North,Punjab,Electronics,Speaker,10,26533.93,199004.48,45783.7,66334.82,Cash,John Smith
ORD10044,2023-09-12,CUST1286,Rina Joshi,South,Karnataka,Home & Kitchen,Dinner Set,1,9447.08,6612.96,1340.08,2834.12,Debit Card,Emily Davis
ORD10251,2023-09-13,CUST1144,Deepika Desai,East,Jharkhand,Clothing,Trousers,3,4634.58,9732.62,2277.35,4171.12,UPI,John Smith
ORD10857,2023-09-13,CUST1079,Meera Chopra,East,Odisha,Toys,Action Figure,6,2255.07,9471.29,3246.2,4059.13,UPI,Robert Garcia
ORD10572,2023-09-16,CUST1140,Vijay Patel,East,Jharkhand,Books,Children Book,4,958.95,3835.8,1076.67,0.0,UPI,Jennifer Martinez
ORD10807,2023-09-18,CUST1006,Rahul Singh,West,Madhya Pradesh,Toys,Puzzle Game,1,435.06,369.8,94.3,65.26,Cash,John Smith
ORD10577,2023-09-20,CUST1163,Arun Pillai,East,Jharkhand,Toys,Board Game,7,3899.8,23203.81,8122.05,4094.79,UPI,Jennifer Martinez
ORD10464,2023-09-21,CUST1165,Kiran Sharma,North,Punjab,Home & Kitchen,Pressure Cooker,7,1937.23,11526.52,3479.55,2034.09,UPI,David Wilson
ORD10478,2023-09-21,CUST1106,Meera Patel,East,Assam,Home & Kitchen,Air Fryer,10,6018.68,60186.8,22097.46,0.0,Credit Card,John Smith
ORD10506,2023-09-22,CUST1111,Neha Mishra,East,Jharkhand,Home & Kitchen,Microwave,10,10215.22,71506.54,20621.2,30645.66,UPI,Michael Brown
ORD10061,2023-09-23,CUST1188,Rina Singh,South,Kerala,Sports,Running Shoes,2,1868.64,3176.69,1205.82,560.59,Credit Card,Michael Brown
ORD10198,2023-09-24,CUST1085,Ashok Kumar,North,Haryana,Toys,Remote Control Car,3,2716.31,6926.59,1599.55,1222.34,Debit Card,Lisa Anderson
ORD10286,2023-09-24,CUST1296,Rahul Nair,North,Uttarakhand,Books,Cookbook,6,359.78,1942.81,422.52,215.87,Debit Card,David Wilson
ORD10382,2023-09-24,CUST1281,Amit Gupta,North,Uttar Pradesh,Clothing,Shoes,4,1500.62,5102.11,904.51,900.37,Credit Card,Emily Davis
ORD10726,2023-09-25,CUST1144,Amit Shah,North,Haryana,Books,Self-Help Book,9,367.91,3311.19,904.18,0.0,UPI,Sarah Johnson
ORD10902,2023-09-25,CUST1170,Geeta Pillai,East,Jharkhand,Clothing,Sweater,3,4295.39,9020.32,3081.5,3865.85,Credit Card,Jennifer Martinez
ORD10158,2023-09-29,CUST1061,Lakshmi Reddy,West,Goa,Sports,Tennis Racket,7,8458.08,44404.92,15910.76,14801.64,Cash,John Smith
ORD10211,2023-09-29,CUST1086,Amit Iyer,North,Punjab,Books,Business Book,6,468.75,2671.88,468.42,140.62,Cash,Lisa Anderson
ORD10036,2023-09-30,CUST1088,Kavita Mehta,West,Madhya Pradesh,Home & Kitchen,Mixer Grinder,2,1230.35,2337.67,579.83,123.03,UPI,Jennifer Martinez
ORD10052,2023-09-30,CUST1040,Ashok Bansal,East,Assam,Sports,Badminton Set,9,8105.49,72949.41,29035.86,0.0,Debit Card,Emily Davis
ORD10642,2023-09-30,CUST1152,Naveen Gupta,South,Kerala,Electronics,Smart Watch,4,77123.43,215945.6,81719.94,92548.12,Cash,John Smith
ORD10473,2023-10-01,CUST1138,Arun Reddy,East,Jharkhand,Toys,Building Blocks,6,4471.77,18781.43,6780.2,8049.19,Cash,John Smith
ORD10067,2023-10-02,CUST1227,Sunita Chopra,North,Haryana,Sports,Dumbbells,5,4191.11,18860.0,6746.16,2095.55,Cash,David Wilson
ORD10585,2023-10-02,CUST1252,Amit Verma,North,Haryana,Home & Kitchen,Toaster,1,6422.38,5780.14,1473.72,642.24,Debit Card,Lisa Anderson
ORD10848,2023-10-02,CUST1034,Amit Iyer,East,Jharkhand,Toys,Board Game,9,328.63,2070.37,457.75,887.3,Cash,Robert Garcia
ORD10355,2023-10-03,CUST1243,Rekha Singh,East,Bihar,Electronics,Monitor,9,15712.83,141415.47,44660.95,0.0,Cash,Lisa Anderson
ORD10827,2023-10-03,CUST1042,Pooja Mishra,South,Karnataka,Electronics,Speaker,1,8489.19,8489.19,3200.39,0.0,UPI,John Smith
ORD10060,2023-10-05,CUST1250,Prakash Sharma,East,Bihar,Home & Kitchen,Cookware Set,3,10671.08,24009.93,3645.9,8003.31,Credit Card,Jennifer Martinez
ORD10459,2023-10-05,CUST1203,Anjali Gupta,North,Haryana,Home & Kitchen,Dinner Set,10,14498.09,115984.72,31674.21,28996.18,Cash,Robert Garcia
ORD10847,2023-10-05,CUST1037,Priya Bansal,West,Goa,Sports,Badminton Set,10,4494.25,38201.12,13000.7,6741.38,Cash,John Smith
ORD10266,2023-10-06,CUST1158,Kavita Kumar,South,Karnataka,Books,Biography,10,1313.85,13138.5,4087.48,0.0,UPI,David Wilson
ORD10125,2023-10-07,CUST1073,Rajesh Patel,West,Madhya Pradesh,Clothing,T-Shirt,5,4431.66,15510.81,2948.88,6647.49,UPI,Jennifer Martinez
ORD10584,2023-10-07,CUST1216,Mohan Menon,West,Maharashtra,Sports,Yoga Mat,9,7863.65,53079.64,20435.99,17693.21,Credit Card,Lisa Anderson
ORD10815,2023-10-08,CUST1104,Rajesh Gupta,West,Rajasthan,Home & Kitchen,Toaster,6,13603.04,81618.24,29861.27,0.0,Credit Card,Michael Brown
ORD10747,2023-10-09,CUST1174,Amit Chopra,South,Karnataka,Clothing,T-Shirt,6,3136.78,15997.58,6341.64,2823.1,Debit Card,Robert Garcia
ORD10084,2023-10-10,CUST1269,Suresh Agarwal,North,Delhi,Sports,Cricket Bat,3,5765.39,17296.17,3269.92,0.0,Debit Card,Lisa Anderson
ORD10782,2023-10-10,CUST1033,Deepika Sharma,South,Telangana,Home & Kitchen,Air Fryer,1,12421.28,12421.28,3858.83,0.0,Debit Card,Jennifer Martinez
ORD10732,2023-10-14,CUST1245,Sunita Verma,West,Rajasthan,Sports,Badminton Set,8,3879.18,31033.44,7426.46,0.0,Debit Card,John Smith
ORD10178,2023-10-16,CUST1283,Sunita Mehta,North,Uttar Pradesh,Clothing,Shirt,10,3445.9,25844.25,7226.33,8614.75,Credit Card,Emily Davis
ORD10316,2023-10-17,CUST1008,Deepika Rao,South,Tamil Nadu,Clothing,Jeans,1,1900.78,1900.78,684.67,0.0,Credit Card,David Wilson
ORD10518,2023-10-18,CUST1118,Meera Pillai,West,Goa,Toys,Doll House,4,1439.8,5183.28,1752.66,575.92,UPI,John Smith
ORD10437,2023-10-20,CUST1292,Mohan Singh,North,Punjab,Books,Children Book,10,1122.93,9544.9,2180.28,1684.4,Debit Card,Emily Davis
ORD10442,2023-10-20,CUST1006,Rahul Singh,South,Tamil Nadu,Toys,Building Blocks,10,1821.57,15483.34,4747.62,2732.36,Cash,Sarah Johnson
ORD10750,2023-10-21,CUST1195,Prakash Bansal,West,Goa,Sports,Tennis Racket,7,1560.88,10926.16,3621.82,0.0,Credit Card,David Wilson
ORD10185,2023-10-22,CUST1147,Neha Rao,North,Uttar Pradesh,Home & Kitchen,Cookware Set,6,13378.69,64217.71,21526.45,16054.43,Debit Card,David Wilson
ORD10752,2023-10-23,CUST1088,Rekha Reddy,South,Telangana,Home & Kitchen,Air Fryer,10,14140.88,141408.8,22847.04,0.0,Credit Card,Robert Garcia
ORD10504,2023-10-25,CUST1059,Sanjay Verma,West,Goa,Clothing,Trousers,9,3284.82,22172.53,8118.75,7390.85,Credit Card,Michael Brown
ORD10436,2023-10-26,CUST1207,Rahul Rao,West,Maharashtra,Sports,Dumbbells,3,3661.6,7689.36,1369.51,3295.44,UPI,Emily Davis
ORD10173,2023-10-28,CUST1262,Rekha Mishra,South,Telangana,Books,Fiction Novel,6,902.08,5412.48,856.39,0.0,Cash,Emily Davis
ORD10420,2023-10-28,CUST1149,Meera Desai,South,Tamil Nadu,Toys,Teddy Bear,3,4644.7,12540.69,2731.83,1393.41,Credit Card,Michael Brown
ORD10553,2023-10-28,CUST1105,Kavita Singh,East,Bihar,Sports,Badminton Set,1,7273.14,5454.85,1590.78,1818.29,UPI,Jennifer Martinez
ORD10294,2023-10-30,CUST1162,Amit Reddy,West,Goa,Sports,Gym Bag,4,7820.14,31280.56,9338.51,0.0,UPI,Lisa Anderson
ORD10086,2023-11-01,CUST1131,Swati Agarwal,East,Bihar,Clothing,Dress,7,1363.78,7159.85,2104.61,2386.61,Credit Card,Emily Davis
ORD10248,2023-11-01,CUST1138,Deepika Gupta,East,Odisha,Home & Kitchen,Air Fryer,9,13287.43,101648.84,24965.31,17938.03,Credit Card,David Wilson
ORD10739,2023-11-01,CUST1256,Sunita Menon,North,Haryana,Home & Kitchen,Mixer Grinder,1,10152.54,8629.66,2869.76,1522.88,Debit Card,David Wilson
ORD10202,2023-11-04,CUST1163,Divya Joshi,East,Assam,Home & Kitchen,Microwave,3,8264.41,21074.25,5982.39,3718.98,Credit Card,David Wilson
ORD10415,2023-11-05,CUST1240,Naveen Singh,West,Madhya Pradesh,Electronics,Tablet,5,24151.83,108683.23,20845.73,12075.92,Debit Card,Lisa Anderson
ORD10487,2023-11-07,CUST1037,Geeta Sharma,North,Uttar Pradesh,Home & Kitchen,Toaster,4,11353.83,45415.32,14863.86,0.0,Debit Card,Emily Davis
ORD10570,2023-11-07,CUST1130,Rajesh Nair,South,Kerala,Sports,Yoga Mat,1,2713.96,2442.56,837.63,271.4,Credit Card,Michael Brown
ORD10324,2023-11-09,CUST1205,Priya Shah,West,Goa,Home & Kitchen,Dinner Set,5,12480.65,56162.93,17314.42,6240.32,Cash,Michael Brown
ORD10657,2023-11-10,CUST1152,Rajesh Bansal,South,Andhra Pradesh,Sports,Badminton Set,8,3116.66,22439.95,3476.31,2493.33,Debit Card,Emily Davis
ORD10196,2023-11-11,CUST1129,Ravi Agarwal,East,West Bengal,Sports,Running Shoes,10,6845.52,68455.2,21840.07,0.0,Cash,David Wilson
ORD10933,2023-11-12,CUST1072,Naveen Agarwal,South,Telangana,Home & Kitchen,Mixer Grinder,6,10517.93,63107.58,24613.69,0.0,Debit Card,Robert Garcia
ORD10394,2023-11-13,CUST1187,Kavita Iyer,East,Odisha,Toys,Educational Toy,2,1007.82,1814.08,597.19,201.56,Credit Card,David Wilson
ORD10320,2023-11-14,CUST1279,Ravi Reddy,North,Delhi,Toys,Action Figure,8,1038.38,8307.04,1287.3,0.0,UPI,John Smith
ORD10601,2023-11-14,CUST1233,Manoj Mishra,West,Rajasthan,Home & Kitchen,Coffee Maker,10,14132.08,141320.8,35095.96,0.0,Debit Card,David Wilson
ORD10018,2023-11-15,CUST1079,Pooja Nair,East,Assam,Clothing,Dress,8,2777.53,19998.22,5678.9,2222.02,UPI,Jennifer Martinez
ORD10831,2023-11-15,CUST1175,Priya Agarwal,North,Uttar Pradesh,Home & Kitchen,Coffee Maker,2,1202.37,2164.27,786.8,240.47,Debit Card,Lisa Anderson
ORD10443,2023-11-16,CUST1097,Geeta Mehta,South,Andhra Pradesh,Sports,Tennis Racket,5,3110.8,15554.0,3363.64,0.0,Cash,Emily Davis
ORD10563,2023-11-16,CUST1039,Deepika Agarwal,East,Assam,Clothing,Jeans,7,975.63,6487.94,1582.51,341.47,Credit Card,Robert Garcia
ORD10608,2023-11-20,CUST1234,Prakash Rao,South,Tamil Nadu,Books,Children Book,4,996.22,3984.88,1351.79,0.0,Credit Card,Emily Davis
ORD10855,2023-11-20,CUST1091,Anjali Kumar,South,Telangana,Toys,Puzzle Game,7,1549.93,9764.56,3631.32,1084.95,Cash,Jennifer Martinez
ORD10366,2023-11-21,CUST1206,Kavita Iyer,North,Uttar Pradesh,Toys,Doll House,1,3483.56,3309.38,943.52,174.18,Credit Card,Emily Davis
ORD10923,2023-11-23,CUST1061,Ravi Chopra,South,Kerala,Books,Self-Help Book,6,235.15,1199.27,186.06,211.63,Debit Card,John Smith
ORD10898,2023-11-24,CUST1153,Suresh Pillai,South,Karnataka,Sports,Running Shoes,8,1939.1,15512.8,5000.19,0.0,Credit Card,Jennifer Martinez
ORD10213,2023-11-25,CUST1005,Geeta Joshi,East,Assam,Toys,Action Figure,4,1674.12,6696.48,1866.71,0.0,Credit Card,Jennifer Martinez
ORD10308,2023-11-26,CUST1204,Mohan Reddy,East,Jharkhand,Clothing,Jeans,2,2917.68,5251.82,1164.93,583.54,Credit Card,Michael Brown
ORD10416,2023-11-27,CUST1184,Anjali Gupta,East,Jharkhand,Clothing,Dress,5,1324.97,6293.61,1793.68,331.24,Cash,Jennifer Martinez
ORD10179,2023-11-28,CUST1290,Deepika Nair,East,Odisha,Clothing,T-Shirt,3,4458.58,12038.17,2210.91,1337.57,Cash,Robert Garcia
ORD10604,2023-11-28,CUST1212,Lakshmi Mishra,South,Telangana,Books,Fiction Novel,7,800.74,5324.92,1461.15,280.26,Cash,Jennifer Martinez
ORD10665,2023-11-29,CUST1042,Pooja Pillai,East,Assam,Clothing,Shirt,3,1600.67,3841.61,879.49,960.4,UPI,Lisa Anderson
ORD10212,2023-12-03,CUST1038,Geeta Patel,East,Bihar,Sports,Yoga Mat,3,4918.81,13280.79,3652.24,1475.64,Cash,Jennifer Martinez
ORD10455,2023-12-04,CUST1122,Sneha Joshi,South,Tamil Nadu,Electronics,Camera,9,52729.27,379650.74,114140.6,94912.69,UPI,Jennifer Martinez
ORD10866,2023-12-05,CUST1032,Naveen Gupta,North,Haryana,Toys,Remote Control Car,10,3283.85,29554.65,6237.89,3283.85,Debit Card,Sarah Johnson
ORD10853,2023-12-06,CUST1277,Ganesh Iyer,South,Tamil Nadu,Clothing,Shoes,10,3829.07,36376.16,8081.94,1914.54,Cash,Emily Davis
ORD10317,2023-12-07,CUST1290,Vijay Sharma,South,Andhra Pradesh,Books,Business Book,3,879.97,2639.91,585.86,0.0,Debit Card,John Smith
ORD10702,2023-12-07,CUST1096,Ashok Shah,South,Kerala,Clothing,Shoes,3,3653.13,10411.42,3183.87,547.97,UPI,Jennifer Martinez
ORD10598,2023-12-08,CUST1079,Pooja Agarwal,South,Telangana,Books,Educational Book,3,1108.14,3324.42,1093.66,0.0,Debit Card,Robert Garcia
ORD10705,2023-12-08,CUST1182,Kiran Gupta,West,Goa,Toys,Teddy Bear,7,2028.25,12068.09,4022.8,2129.66,UPI,Lisa Anderson
ORD10049,2023-12-09,CUST1133,Divya Patel,North,Punjab,Home & Kitchen,Air Fryer,4,4831.52,19326.08,5814.72,0.0,Debit Card,Jennifer Martinez
ORD10329,2023-12-11,CUST1127,Swati Pillai,West,Rajasthan,Books,Biography,3,1111.54,3001.16,838.41,333.46,UPI,Sarah Johnson
ORD10279,2023-12-13,CUST1141,Manoj Nair,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,3,6494.45,16560.85,2925.0,2922.5,Credit Card,Jennifer Martinez
ORD10378,2023-12-13,CUST1025,Mohan Nair,South,Telangana,Toys,Remote Control Car,9,1928.78,17359.02,3989.29,0.0,Debit Card,Lisa Anderson
ORD10891,2023-12-14,CUST1037,Sanjay Rao,North,Haryana,Electronics,Tablet,7,56938.26,318854.26,70485.11,79713.56,UPI,David Wilson
ORD10935,2023-12-16,CUST1053,Amit Mehta,West,Gujarat,Electronics,Tablet,7,49373.93,276494.01,51316.56,69123.5,Credit Card,John Smith
ORD10711,2023-12-17,CUST1301,Anjali Agarwal,South,Karnataka,Home & Kitchen,Microwave,8,13527.83,108222.64,34670.51,0.0,Credit Card,Robert Garcia
ORD10209,2023-12-18,CUST1263,Swati Bansal,West,Rajasthan,Toys,Board Game,4,2067.73,5789.64,2281.39,2481.28,Cash,Sarah Johnson
ORD10565,2023-12-20,CUST1156,Naveen Gupta,North,Punjab,Sports,Dumbbells,10,9205.69,92056.9,29450.04,0.0,UPI,Sarah Johnson
ORD10614,2023-12-21,CUST1036,Ravi Agarwal,North,Uttar Pradesh,Home & Kitchen,Mixer Grinder,2,7068.17,13429.52,4325.7,706.82,Credit Card,Michael Brown
ORD10685,2023-12-21,CUST1289,Pooja Agarwal,East,Bihar,Books,Educational Book,4,1392.49,3898.97,608.48,1670.99,Debit Card,Emily Davis
ORD10433,2023-12-23,CUST1044,Meera Nair,North,Haryana,Sports,Dumbbells,3,8048.7,21731.49,7128.09,2414.61,Cash,David Wilson
ORD10779,2023-12-24,CUST1133,Mohan Rao,West,Rajasthan,Sports,Football,10,9878.73,88908.57,27643.29,9878.73,Cash,David Wilson
ORD10032,2023-12-25,CUST1060,Ashok Patel,South,Andhra Pradesh,Sports,Yoga Mat,5,6685.73,25071.49,6244.53,8357.16,Cash,Michael Brown
ORD11000,2023-12-25,CUST1174,Ashok Pillai,West,Maharashtra,Toys,Board Game,5,1480.56,5552.1,2048.64,1850.7,Debit Card,Robert Garcia
ORD10700,2023-12-27,CUST1171,Priya Mehta,East,Jharkhand,Books,Business Book,5,865.37,4326.85,1297.42,0.0,UPI,Sarah Johnson
ORD10354,2023-12-31,CUST1217,Prakash Mehta,East,Jharkhand,Electronics,Tablet,10,44164.67,419564.37,72111.54,22082.33,Debit Card,Sarah Johnson
ORD10260,2024-01-01,CUST1072,Ravi Gupta,South,Tamil Nadu,Toys,Puzzle Game,1,3643.76,3097.2,946.85,546.56,Cash,Sarah Johnson
ORD10816,2024-01-01,CUST1144,Neha Menon,East,Odisha,Books,Biography,8,1484.7,11877.6,3164.14,0.0,Debit Card,Michael Brown
ORD10862,2024-01-02,CUST1296,Kiran Chopra,East,Bihar,Books,Biography,7,843.38,5903.66,1400.8,0.0,UPI,David Wilson
ORD10516,2024-01-04,CUST1214,Neha Iyer,North,Uttar Pradesh,Clothing,Dress,1,631.54,631.54,118.14,0.0,UPI,Sarah Johnson
ORD10607,2024-01-08,CUST1299,Lakshmi Desai,North,Uttarakhand,Home & Kitchen,Cookware Set,7,1542.66,10798.62,1706.03,0.0,Debit Card,Sarah Johnson
ORD10991,2024-01-11,CUST1174,Meera Patel,West,Madhya Pradesh,Electronics,Smart Watch,10,7441.62,70695.39,27505.32,3720.81,Cash,Jennifer Martinez
ORD10659,2024-01-12,CUST1248,Kavita Desai,West,Rajasthan,Toys,Puzzle Game,7,633.82,4436.74,1748.18,0.0,Credit Card,Emily Davis
ORD10249,2024-01-21,CUST1255,Priya Pillai,East,Assam,Electronics,Smart Watch,7,75316.0,421769.6,135379.19,105442.4,Debit Card,Jennifer Martinez
ORD10265,2024-01-25,CUST1235,Kavita Gupta,East,West Bengal,Electronics,Headphones,7,69208.82,460238.65,145999.51,24223.09,Debit Card,Sarah Johnson
ORD10438,2024-01-26,CUST1039,Priya Reddy,South,Andhra Pradesh,Home & Kitchen,Pressure Cooker,1,4802.64,3361.85,1294.99,1440.79,Cash,Robert Garcia
ORD10495,2024-01-26,CUST1197,Anjali Gupta,North,Haryana,Clothing,T-Shirt,7,593.78,3948.64,1059.62,207.82,Credit Card,Jennifer Martinez
ORD10634,2024-01-26,CUST1262,Anjali Rao,West,Maharashtra,Books,Fiction Novel,2,689.2,1102.72,431.12,275.68,Debit Card,David Wilson
ORD10698,2024-01-27,CUST1084,Deepika Mehta,South,Telangana,Books,Travel Guide,6,882.61,5295.66,1427.31,0.0,Cash,Lisa Anderson
ORD10885,2024-01-27,CUST1138,Rahul Kumar,West,Rajasthan,Home & Kitchen,Pressure Cooker,2,5403.93,8646.29,3134.74,2161.57,UPI,John Smith
ORD10876,2024-01-28,CUST1082,Kiran Patel,West,Rajasthan,Clothing,Dress,1,1168.77,935.02,310.14,233.75,Cash,Emily Davis
ORD10688,2024-01-29,CUST1169,Vijay Sharma,East,Odisha,Clothing,Shoes,8,1421.52,9666.34,3593.58,1705.82,Debit Card,John Smith
ORD10720,2024-01-30,CUST1079,Rina Reddy,East,Odisha,Home & Kitchen,Coffee Maker,6,1721.62,7747.29,2585.68,2582.43,Cash,Jennifer Martinez
ORD10852,2024-01-30,CUST1001,Neha Rao,North,Punjab,Books,Biography,8,1426.57,7988.79,2287.52,3423.77,Debit Card,Sarah Johnson
